Size of Data (KB),Server Data Size,Server Data Size (KB),Time to Send,Time to Receive,Processing Time,Topology
3,460976,450.171875,1653,648,2301,
3,465564,454.6523438,1249,122,1371,
3,470130,459.1113281,877,578,1455,
3,473994,462.8847656,520,403,923,
3,477876,466.6757813,515,423,938,
3,481754,470.4628906,701,603,1304,
3,485630,474.2480469,690,579,1269,
3,489508,478.0351563,647,550,1197,
3,493394,481.8300781,724,630,1354,
3,497260,485.6054688,691,590,1281,
3,501132,489.3867188,801,540,1341,
3,505006,493.1699219,664,526,1190,
3,508884,496.9570313,755,550,1305,
3,512766,500.7480469,767,661,1428,
3,516648,504.5390625,783,679,1462,
3,520516,508.3164063,530,424,954,
3,524404,512.1132813,737,639,1376,
3,528286,515.9042969,780,659,1439,
3,532148,519.6757813,711,594,1305,
3,536034,523.4707031,780,659,1439,
3,539908,527.2539063,716,614,1330,
3,543782,531.0371094,855,742,1597,
3,547652,534.8164063,806,517,1323,
3,551546,538.6191406,1085,977,2062,
3,555440,542.421875,1399,424,1823,
3,559318,546.2089844,639,522,1161,
3,563214,550.0136719,1309,647,1956,
3,567098,553.8066406,510,356,866,
3,570978,557.5957031,1101,438,1539,
3,574852,561.3789063,619,509,1128,
3,578728,565.1640625,937,810,1747,
3,582608,568.953125,674,563,1237,
3,586480,572.734375,1002,884,1886,
3,590352,576.515625,784,654,1438,
3,594238,580.3105469,1002,862,1864,
3,598116,584.0976563,1033,901,1934,
3,601994,587.8847656,742,589,1331,
3,605870,591.6699219,912,773,1685,
3,609752,595.4609375,715,585,1300,
3,613616,599.234375,957,842,1799,
3,617492,603.0195313,686,564,1250,
3,621362,606.7988281,904,787,1691,
3,625230,610.5761719,749,624,1373,
3,629106,614.3613281,986,871,1857,
3,632968,618.1328125,789,652,1441,
3,636836,621.9101563,1000,880,1880,
3,640706,625.6894531,922,773,1695,
3,644584,629.4765625,716,573,1289,
3,648462,633.2636719,1132,893,2025,
3,652328,637.0390625,862,706,1568,
3,656198,640.8183594,769,618,1387,
3,660066,644.5957031,685,534,1219,
3,663942,648.3808594,753,604,1357,
3,667814,652.1621094,782,646,1428,
3,671692,655.9492188,700,577,1277,
3,675586,659.7519531,957,726,1683,
3,679482,663.5566406,778,646,1424,
3,683354,667.3378906,732,589,1321,
3,687234,671.1269531,707,553,1260,
3,691106,674.9082031,633,516,1149,
3,694974,678.6855469,864,670,1534,
3,698848,682.46875,654,519,1173,
3,702722,686.2519531,918,732,1650,BAn20m15 (iteration 3)
3,4666,4.556640625,104,36,140,
3,8542,8.341796875,100,30,130,
3,12410,12.11914063,111,35,146,
3,16286,15.90429688,106,23,129,
3,20178,19.70507813,116,35,151,
3,24056,23.4921875,95,19,114,
3,27922,27.26757813,122,35,157,
3,31808,31.0625,133,46,179,
3,35694,34.85742188,92,23,115,
3,39570,38.64257813,114,19,133,
3,43444,42.42578125,131,34,165,
3,47318,46.20898438,125,35,160,
3,51188,49.98828125,117,36,153,
3,55066,53.77539063,132,34,166,
3,58944,57.5625,145,48,193,
3,62828,61.35546875,143,24,167,
3,66712,65.1484375,162,52,214,
3,70584,68.9296875,139,29,168,
3,74480,72.734375,138,41,179,
3,78366,76.52929688,90,34,124,
3,82250,80.32226563,117,38,155,
3,86132,84.11328125,162,51,213,
3,89996,87.88671875,80,23,103,
3,93864,91.6640625,84,22,106,
3,97746,95.45507813,103,34,137,
3,101616,99.234375,112,34,146,
3,105484,103.0117188,118,34,152,
3,109358,106.7949219,235,51,286,
3,113238,110.5839844,231,70,301,
3,117110,114.3652344,127,70,197,
3,120982,118.1464844,101,39,140,
3,124850,121.9238281,103,47,150,
3,128744,125.7265625,147,45,192,
3,132616,129.5078125,177,42,219,
3,136492,133.2929688,116,32,148,
3,140374,137.0839844,89,16,105,
3,144268,140.8867188,84,17,101,
3,148150,144.6777344,80,36,116,
3,152028,148.4648438,91,33,124,
3,155910,152.2558594,136,67,203,
3,159794,156.0488281,142,65,207,
3,163660,159.8242188,131,73,204,
3,167530,163.6035156,410,141,551,
3,171394,167.3769531,1657,1478,3135,
3,175270,171.1621094,2321,2175,4496,
3,179148,174.9492188,217,78,295,
3,183024,178.734375,170,26,196,
3,186908,182.5273438,212,18,230,
3,190788,186.3164063,705,579,1284,
3,194678,190.1152344,381,235,616,
3,198546,193.8925781,195,18,213,
3,202420,197.6757813,236,72,308,
3,206312,201.4765625,201,47,248,
3,210176,205.25,254,96,350,
3,214044,209.0273438,220,47,267,
3,217912,212.8046875,138,24,162,
3,221792,216.59375,132,53,185,
3,225662,220.3730469,119,38,157,
3,229532,224.1523438,93,35,128,
3,233424,227.953125,97,34,131,
3,237278,231.7167969,100,34,134,
3,241148,235.4960938,1484,1362,2846,
3,245016,239.2734375,214,56,270,
3,248886,243.0527344,254,54,308,
3,252768,246.84375,299,99,398,
3,256640,250.625,135,33,168,
3,260510,254.4042969,99,36,135,
3,264398,258.2011719,125,56,181,
3,268268,261.9804688,118,42,160,
3,272160,265.78125,104,22,126,
3,276022,269.5527344,121,32,153,
3,279898,273.3378906,1096,950,2046,
3,283768,277.1171875,152,48,200,
3,287636,280.8945313,118,51,169,
3,291520,284.6875,147,88,235,
3,295398,288.4746094,200,52,252,
3,299264,292.25,184,37,221,
3,303128,296.0234375,279,39,318,
3,307006,299.8105469,300,31,331,
3,310874,303.5878906,224,33,257,
3,314766,307.3886719,2361,2283,4644,
3,318640,311.171875,196,110,306,
3,322522,314.9628906,128,54,182,
3,326388,318.7382813,185,112,297,
3,330262,322.5214844,2071,1820,3891,
3,334136,326.3046875,139,38,177,
3,338010,330.0878906,1416,1315,2731,
3,341896,333.8828125,1435,1316,2751,
3,345772,337.6679688,558,432,990,
3,349644,341.4492188,485,356,841,
3,353508,345.2226563,812,656,1468,
3,357378,349.0019531,586,383,969,
3,361252,352.7851563,640,451,1091,
3,365144,356.5859375,662,423,1085,
3,369024,360.375,586,492,1078,
3,372892,364.1523438,636,527,1163,
3,376768,367.9375,485,246,731,
3,380644,371.7226563,601,468,1069,
3,384512,375.5,817,561,1378,
3,388398,379.2949219,772,638,1410,
3,392286,383.0917969,735,444,1179,
3,396142,386.8574219,656,227,883,
3,400018,390.6425781,816,504,1320,
3,403908,394.4414063,401,296,697,
3,407790,398.2324219,701,603,1304,
3,411664,402.015625,733,625,1358,
3,415546,405.8066406,695,492,1187,
3,419436,409.6054688,765,402,1167,
3,423312,413.390625,913,804,1717,
3,427194,417.1816406,699,608,1307,
3,431074,420.9707031,825,707,1532,
3,434942,424.7480469,705,606,1311,
3,438818,428.5332031,703,588,1291,
3,442692,432.3164063,815,731,1546,
3,447270,436.7871094,806,663,1469,
3,451842,441.2519531,871,743,1614,
3,456420,445.7226563,1107,1023,2130,
3,461002,450.1972656,1329,788,2117,
3,465580,454.6679688,1032,388,1420,
3,470166,459.1464844,1030,469,1499,
3,474038,462.9277344,626,150,776,
3,477922,466.7207031,438,326,764,
3,481796,470.5039063,614,515,1129,
3,485688,474.3046875,601,514,1115,
3,489560,478.0859375,770,676,1446,
3,493436,481.8710938,839,732,1571,
3,497330,485.6738281,651,569,1220,
3,501214,489.4667969,748,624,1372,
3,505104,493.265625,632,507,1139,
3,508990,497.0605469,716,625,1341,
3,512870,500.8496094,521,418,939,
3,516734,504.6230469,764,658,1422,
3,520626,508.4238281,639,546,1185,
3,524508,512.2148438,816,704,1520,
3,528364,515.9804688,701,577,1278,
3,532236,519.7617188,1243,1119,2362,
3,536122,523.5566406,841,713,1554,
3,540004,527.3476563,721,607,1328,
3,543876,531.1289063,801,707,1508,
3,547754,534.9160156,601,505,1106,
3,551628,538.6992188,872,756,1628,
3,555498,542.4785156,634,527,1161,
3,559374,546.2636719,811,708,1519,
3,563268,550.0664063,786,675,1461,
3,567144,553.8515625,764,654,1418,
3,571014,557.6308594,807,689,1496,
3,574894,561.4199219,711,609,1320,
3,578778,565.2128906,763,632,1395,
3,582654,568.9980469,793,685,1478,
3,586546,572.7988281,881,772,1653,
3,590428,576.5898438,708,548,1256,
3,594304,580.375,799,654,1453,
3,598172,584.1523438,838,724,1562,
3,602050,587.9394531,848,723,1571,
3,605930,591.7285156,668,530,1198,
3,609810,595.5175781,876,736,1612,
3,613674,599.2910156,781,643,1424,
3,617554,603.0800781,816,705,1521,
3,621424,606.859375,705,599,1304,
3,625304,610.6484375,832,692,1524,
3,629178,614.4316406,935,788,1723,
3,633070,618.2324219,837,727,1564,
3,636946,622.0175781,646,530,1176,
3,640822,625.8027344,983,849,1832,
3,644700,629.5898438,1032,920,1952,
3,648570,633.3691406,677,526,1203,
3,652440,637.1484375,700,542,1242,
3,656322,640.9394531,665,475,1140,
3,660196,644.7226563,766,594,1360,
3,664058,648.4941406,656,523,1179,
3,667934,652.2792969,665,528,1193,
3,671810,656.0644531,717,578,1295,
3,675698,659.8613281,687,545,1232,
3,679562,663.6347656,880,703,1583,
3,683446,667.4277344,664,514,1178,
3,687318,671.2089844,671,522,1193,
3,691196,674.9960938,689,518,1207,
3,695066,678.7753906,708,532,1240,
3,698938,682.5566406,663,506,1169,
3,702816,686.34375,745,559,1304,BAn20m15 (iteration 4)
3,4664,4.5546875,82,36,118,
3,8534,8.333984375,100,29,129,
3,12408,12.1171875,89,36,125,
3,16276,15.89453125,91,35,126,
3,20142,19.66992188,115,47,162,
3,24026,23.46289063,81,35,116,
3,27902,27.24804688,65,19,84,
3,31770,31.02539063,70,19,89,
3,35658,34.82226563,86,18,104,
3,39528,38.6015625,122,30,152,
3,43394,42.37695313,99,19,118,
3,47272,46.1640625,122,24,146,
3,51154,49.95507813,126,35,161,
3,55026,53.73632813,128,38,166,
3,58898,57.51757813,102,35,137,
3,62766,61.29492188,84,19,103,
3,66648,65.0859375,83,34,117,
3,70520,68.8671875,88,18,106,
3,74398,72.65429688,77,34,111,
3,78276,76.44140625,77,17,94,
3,82172,80.24609375,77,19,96,
3,86056,84.0390625,85,22,107,
3,89928,87.8203125,69,18,87,
3,93790,91.59179688,69,14,83,
3,97668,95.37890625,69,19,88,
3,101548,99.16796875,82,33,115,
3,105444,102.9726563,136,50,186,
3,109310,106.7480469,100,29,129,
3,113196,110.5429688,169,76,245,
3,117084,114.3398438,142,73,215,
3,120954,118.1191406,112,29,141,
3,124834,121.9082031,74,17,91,
3,128722,125.7050781,84,30,114,
3,132594,129.4863281,116,60,176,
3,136476,133.2773438,73,32,105,
3,140330,137.0410156,79,17,96,
3,144206,140.8261719,85,18,103,
3,148086,144.6152344,83,16,99,
3,151972,148.4101563,99,23,122,
3,155842,152.1894531,85,36,121,
3,159708,155.9648438,69,24,93,
3,163586,159.7519531,129,64,193,
3,167468,163.5429688,1746,1476,3222,
3,171322,167.3066406,936,736,1672,
3,175194,171.0878906,460,346,806,
3,179066,174.8691406,1269,1054,2323,
3,182954,178.6660156,276,44,320,
3,186826,182.4472656,265,155,420,
3,190706,186.2363281,516,401,917,
3,194584,190.0234375,281,194,475,
3,198458,193.8066406,283,220,503,
3,202330,197.5878906,316,238,554,
3,206210,201.3769531,96,33,129,
3,210068,205.1445313,153,88,241,
3,213936,208.921875,120,32,152,
3,217822,212.7167969,184,18,202,
3,221706,216.5097656,254,61,315,
3,225584,220.296875,849,638,1487,
3,229454,224.0761719,240,36,276,
3,233334,227.8652344,101,18,119,
3,237208,231.6484375,100,35,135,
3,241078,235.4277344,131,52,183,
3,244948,239.2070313,116,49,165,
3,248834,243.0019531,284,191,475,
3,252718,246.7949219,217,121,338,
3,256600,250.5859375,112,26,138,
3,260482,254.3769531,158,66,224,
3,264342,258.1464844,1321,1251,2572,
3,268226,261.9394531,108,33,141,
3,272098,265.7207031,103,41,144,
3,275962,269.4941406,358,273,631,
3,279834,273.2753906,119,37,156,
3,283704,277.0546875,181,101,282,
3,287582,280.8417969,146,56,202,
3,291454,284.6230469,185,97,282,
3,295324,288.4023438,209,91,300,
3,299204,292.1914063,437,48,485,
3,303066,295.9628906,985,780,1765,
3,306944,299.75,114,26,140,
3,310818,303.5332031,185,88,273,
3,314700,307.3242188,121,37,158,
3,318582,311.1152344,169,97,266,
3,322452,314.8945313,353,225,578,
3,326326,318.6777344,406,221,627,
3,330208,322.46875,1875,1128,3003,
3,334090,326.2597656,2254,1819,4073,
3,337974,330.0527344,784,341,1125,
3,341850,333.8378906,932,451,1383,
3,345728,337.625,479,225,704,
3,349604,341.4101563,416,323,739,
3,353496,345.2109375,653,534,1187,
3,357376,349,709,582,1291,
3,361258,352.7910156,665,506,1171,
3,365138,356.5800781,667,479,1146,
3,369010,360.3613281,852,488,1340,
3,372888,364.1484375,1072,155,1227,
3,376772,367.9414063,649,116,765,
3,380644,371.7226563,884,97,981,
3,384522,375.5097656,952,210,1162,
3,388408,379.3046875,678,56,734,
3,392288,383.09375,313,194,507,
3,396162,386.8769531,597,498,1095,
3,400036,390.6601563,632,484,1116,
3,403916,394.4492188,731,523,1254,
3,407790,398.2324219,721,614,1335,
3,411656,402.0078125,623,526,1149,
3,415530,405.7910156,755,663,1418,
3,419408,409.578125,1003,896,1899,
3,423300,413.3789063,2231,1927,4158,
3,427178,417.1660156,884,779,1663,
3,431070,420.9667969,223,129,352,
3,434938,424.7441406,715,605,1320,
3,438800,428.515625,521,424,945,
3,442680,432.3046875,812,719,1531,
3,447258,436.7753906,607,493,1100,
3,451838,441.2480469,981,872,1853,
3,456422,445.7246094,885,778,1663,
3,460994,450.1894531,1537,580,2117,
3,465566,454.6542969,1366,266,1632,
3,470136,459.1171875,1182,601,1783,
3,474012,462.9023438,520,397,917,
3,477896,466.6953125,497,367,864,
3,481770,470.4785156,841,717,1558,
3,485658,474.2753906,670,548,1218,
3,489530,478.0566406,693,587,1280,
3,493406,481.8417969,788,683,1471,
3,497276,485.6210938,617,525,1142,
3,501144,489.3984375,800,684,1484,
3,505010,493.1738281,548,446,994,
3,508888,496.9609375,764,661,1425,
3,512766,500.7480469,761,660,1421,
3,516640,504.53125,517,410,927,
3,520530,508.3300781,834,713,1547,
3,524412,512.1210938,798,684,1482,
3,528296,515.9140625,655,543,1198,
3,532170,519.6972656,879,742,1621,
3,536030,523.4667969,849,728,1577,
3,539906,527.2519531,907,777,1684,
3,543784,531.0390625,661,551,1212,
3,547666,534.8300781,837,728,1565,
3,551554,538.6269531,740,626,1366,
3,555424,542.40625,1038,898,1936,
3,559282,546.1738281,940,817,1757,
3,563162,549.9628906,704,568,1272,
3,567024,553.734375,831,703,1534,
3,570892,557.5117188,826,706,1532,
3,574770,561.2988281,671,560,1231,
3,578644,565.0820313,964,847,1811,
3,582514,568.8613281,762,634,1396,
3,586402,572.6582031,864,745,1609,
3,590278,576.4433594,1803,1622,3425,
3,594138,580.2128906,432,298,730,
3,598016,584,700,540,1240,
3,601896,587.7890625,990,826,1816,
3,605772,591.5742188,825,700,1525,
3,609650,595.3613281,906,787,1693,
3,613516,599.1367188,687,565,1252,
3,617390,602.9199219,980,838,1818,
3,621272,606.7109375,1098,970,2068,
3,625150,610.4980469,712,588,1300,
3,629018,614.2753906,889,767,1656,
3,632902,618.0683594,725,597,1322,
3,636780,621.8554688,955,809,1764,
3,640648,625.6328125,708,583,1291,
3,644506,629.4003906,1086,943,2029,
3,648396,633.1992188,841,686,1527,
3,652276,636.9882813,771,603,1374,
3,656164,640.7851563,789,630,1419,
3,660026,644.5566406,879,706,1585,
3,663900,648.3398438,688,554,1242,
3,667774,652.1230469,745,619,1364,
3,671654,655.9121094,840,712,1552,
3,675528,659.6953125,821,675,1496,
3,679400,663.4765625,692,564,1256,
3,683274,667.2597656,833,641,1474,
3,687144,671.0390625,724,590,1314,
3,691014,674.8183594,717,566,1283,
3,694900,678.6132813,741,590,1331,
3,698782,682.4042969,1068,889,1957,
3,702660,686.1914063,688,548,1236,BAn20m5 (iteration 5)
6,10254,10.01367188,132,70,202,
6,19736,19.2734375,169,99,268,
6,29216,28.53125,143,64,207,
6,38700,37.79296875,124,65,189,
6,48164,47.03515625,124,69,193,
6,57640,56.2890625,124,67,191,
6,67106,65.53320313,126,72,198,
6,76582,74.78710938,138,71,209,
6,86058,84.04101563,124,64,188,
6,95524,93.28515625,109,54,163,
6,104984,102.5234375,132,67,199,
6,114466,111.7832031,142,74,216,
6,123926,121.0214844,139,71,210,
6,133402,130.2753906,134,68,202,
6,142878,139.5292969,162,79,241,
6,152344,148.7734375,417,356,773,
6,161812,158.0195313,171,92,263,
6,171282,167.2675781,157,80,237,
6,180764,176.5273438,201,87,288,
6,190252,185.7929688,949,875,1824,
6,199734,195.0527344,167,90,257,
6,209210,204.3066406,136,61,197,
6,218690,213.5644531,151,81,232,
6,228174,222.8261719,723,633,1356,
6,237652,232.0820313,152,66,218,
6,247120,241.328125,213,107,320,
6,256592,250.578125,634,502,1136,
6,266076,259.8398438,176,75,251,
6,275550,269.0917969,200,89,289,
6,285034,278.3535156,220,85,305,
6,294496,287.59375,187,104,291,
6,303976,296.8515625,181,84,265,
6,313444,306.0976563,215,99,314,
6,322910,315.3417969,183,76,259,
6,332398,324.6074219,1497,1385,2882,
6,341874,333.8613281,569,459,1028,
6,351352,343.1171875,532,444,976,BAn20m2 (iteration 1)
6,10280,10.0390625,112,69,181,
6,19760,19.296875,137,87,224,
6,29242,28.55664063,143,80,223,
6,38712,37.8046875,124,63,187,
6,48188,47.05859375,108,66,174,
6,57672,56.3203125,114,53,167,
6,67134,65.56054688,113,63,176,
6,76626,74.83007813,115,56,171,
6,86098,84.08007813,136,68,204,
6,95566,93.32617188,125,54,179,
6,105030,102.5683594,118,57,175,
6,114520,111.8359375,124,64,188,
6,123978,121.0722656,189,124,313,
6,133458,130.3300781,143,73,216,
6,142950,139.5996094,209,97,306,
6,152454,148.8808594,148,64,212,
6,161936,158.140625,162,98,260,
6,171400,167.3828125,133,68,201,
6,180892,176.6523438,132,67,199,
6,190368,185.90625,220,118,338,
6,199852,195.1679688,209,100,309,
6,209326,204.4199219,238,126,364,
6,218814,213.6855469,437,364,801,
6,228290,222.9394531,148,67,215,
6,237750,232.1777344,149,84,233,
6,247226,241.4316406,157,66,223,
6,256706,250.6894531,599,507,1106,
6,266188,259.9492188,154,72,226,
6,275670,269.2089844,137,67,204,
6,285136,278.453125,141,63,204,
6,294608,287.703125,179,101,280,
6,304098,296.9707031,167,78,245,
6,313568,306.21875,144,66,210,
6,323040,315.46875,241,135,376,
6,332524,324.7304688,1133,1030,2163,
6,342004,333.9882813,1437,1355,2792,
6,351464,343.2265625,396,305,701,BAn20m2 (iteration 2)
6,10272,10.03125,120,62,182,
6,19746,19.28320313,117,67,184,
6,29232,28.546875,106,55,161,
6,38728,37.8203125,101,57,158,
6,48206,47.07617188,108,60,168,
6,57684,56.33203125,102,54,156,
6,67156,65.58203125,125,53,178,
6,76634,74.83789063,144,69,213,
6,86120,84.1015625,121,66,187,
6,95590,93.34960938,118,60,178,
6,105064,102.6015625,135,54,189,
6,114530,111.8457031,157,80,237,
6,124000,121.09375,133,65,198,
6,133472,130.34375,122,62,184,
6,142972,139.6210938,117,63,180,
6,152432,148.859375,728,673,1401,
6,161918,158.1230469,144,78,222,
6,171382,167.3652344,113,60,173,
6,180844,176.6054688,123,69,192,
6,190314,185.8535156,127,59,186,
6,199794,195.1113281,851,774,1625,
6,209264,204.359375,148,67,215,
6,218752,213.625,138,68,206,
6,228236,222.8867188,122,59,181,
6,237714,232.1425781,131,65,196,
6,247172,241.3789063,189,109,298,
6,256662,250.6464844,806,721,1527,
6,266134,259.8964844,988,917,1905,
6,275604,269.1445313,166,78,244,
6,285084,278.4023438,137,65,202,
6,294554,287.6503906,530,453,983,
6,304038,296.9121094,142,75,217,
6,313512,306.1640625,163,73,236,
6,322998,315.4277344,207,119,326,
6,332452,324.6601563,835,755,1590,
6,341932,333.9179688,588,501,1089,
6,351408,343.171875,458,383,841,BAn20m2 (iteration 3)
6,10280,10.0390625,104,61,165,
6,19758,19.29492188,122,71,193,
6,29228,28.54296875,136,66,202,
6,38694,37.78710938,249,74,323,
6,48168,47.0390625,132,78,210,
6,57646,56.29492188,121,69,190,
6,67130,65.55664063,121,70,191,
6,76608,74.8125,151,87,238,
6,86070,84.05273438,113,65,178,
6,95546,93.30664063,130,73,203,
6,105038,102.5761719,117,62,179,
6,114524,111.8398438,121,59,180,
6,123982,121.0761719,123,59,182,
6,133466,130.3378906,123,59,182,
6,142948,139.5976563,134,72,206,
6,152404,148.8320313,126,68,194,
6,161886,158.0917969,113,60,173,
