Size of Data  (KB),Server Data Size,Server Data Size (KB),Time to Send,Time to Receive,Processing Time,Topology,
6,702154,685.6972656,1221,1092,2313,,
6,711634,694.9550781,1360,1257,2617,,
6,721116,704.2148438,1460,1353,2813,,
6,730586,713.4628906,1387,1282,2669,,
6,740056,722.7109375,1358,1223,2581,,
6,749520,731.953125,1335,1224,2559,,
6,759018,741.2285156,1423,1315,2738,,
6,768480,750.46875,1204,1087,2291,,
6,777942,759.7089844,1413,1298,2711,,
6,787428,768.9726563,1597,1480,3077,,
6,796892,778.2148438,1427,1308,2735,,
6,806366,787.4667969,1500,1388,2888,,
6,815840,796.71875,1137,1023,2160,,
6,825328,805.984375,1072,952,2024,,
6,834780,815.2148438,1434,1293,2727,,
6,844252,824.4648438,1005,868,1873,,
6,853742,833.7324219,1171,1050,2221,,
6,863206,842.9746094,1191,1051,2242,,
6,872668,852.2148438,1280,1153,2433,,
6,882140,861.4648438,1609,1483,3092,,
6,891620,870.7226563,935,794,1729,,
6,901098,879.9785156,1487,1332,2819,BAn15m10 (iteration 5),
10,15166,14.81054688,137,90,227,,
10,29550,28.85742188,149,96,245,,
10,43934,42.90429688,143,82,225,,
10,58312,56.9453125,147,100,247,,
10,72688,70.984375,155,69,224,,
10,87052,85.01171875,157,85,242,,
10,101424,99.046875,168,105,273,,
10,115796,113.0820313,144,85,229,,
10,130166,127.1152344,156,83,239,,
10,144544,141.15625,206,116,322,,
10,158904,155.1796875,203,104,307,,
10,173300,169.2382813,877,797,1674,,
10,187664,183.265625,155,82,237,,
10,202040,197.3046875,175,83,258,,
10,216412,211.3398438,185,99,284,,
10,230788,225.3789063,179,103,282,,
10,245162,239.4160156,205,92,297,,
10,259550,253.4667969,301,228,529,,
10,273930,267.5097656,216,111,327,,
10,288300,281.5429688,184,100,284,,
10,302678,295.5839844,536,407,943,,
10,317046,309.6152344,598,523,1121,,
10,331416,323.6484375,334,222,556,,
10,345792,337.6875,488,394,882,,
10,360170,351.7285156,563,481,1044,,
10,374550,365.7714844,394,298,692,,
10,388940,379.8242188,683,570,1253,BAn15m2 (iteration 1),
10,15168,14.8125,122,80,202,,
10,29538,28.84570313,157,93,250,,
10,43910,42.88085938,143,91,234,,
10,58294,56.92773438,119,66,185,,
10,72672,70.96875,143,104,247,,
10,87044,85.00390625,159,98,257,,
10,101418,99.04101563,136,87,223,,
10,115786,113.0722656,162,98,260,,
10,130166,127.1152344,142,84,226,,
10,144532,141.1445313,182,108,290,,
10,158906,155.1816406,144,86,230,,
10,173266,169.2050781,179,95,274,,
10,187642,183.2441406,498,417,915,,
10,202028,197.2929688,167,99,266,,
10,216396,211.3242188,147,74,221,,
10,230770,225.3613281,220,124,344,,
10,245158,239.4121094,186,100,286,,
10,259538,253.4550781,210,106,316,,
10,273916,267.4960938,222,116,338,,
10,288296,281.5390625,228,115,343,,
10,302672,295.578125,184,89,273,,
10,317036,309.6054688,1362,1287,2649,,
10,331412,323.6445313,774,683,1457,,
10,345790,337.6855469,452,380,832,,
10,360148,351.7070313,424,342,766,,
10,374538,365.7597656,428,334,762,,
10,388924,379.8085938,516,432,948,BAn15m2 (iteration 2),
10,15180,14.82421875,154,82,236,,
10,29562,28.86914063,135,88,223,,
10,43942,42.91210938,155,111,266,,
10,58332,56.96484375,144,93,237,,
10,72708,71.00390625,148,85,233,,
10,87084,85.04296875,144,92,236,,
10,101458,99.08007813,139,85,224,,
10,115844,113.1289063,172,106,278,,
10,130232,127.1796875,139,88,227,,
10,144612,141.2226563,150,96,246,,
10,158980,155.2539063,146,79,225,,
10,173352,169.2890625,739,680,1419,,
10,187726,183.3261719,160,97,257,,
10,202102,197.3652344,126,69,195,,
10,216488,211.4140625,154,99,253,,
10,230848,225.4375,350,279,629,,
10,245222,239.4746094,180,103,283,,
10,259586,253.5019531,247,130,377,,
10,273958,267.5371094,201,117,318,,
10,288342,281.5839844,794,718,1512,,
10,302720,295.625,168,95,263,,
10,317092,309.6601563,464,382,846,,
10,331470,323.7011719,484,377,861,,
10,345846,337.7402344,206,116,322,,
10,360212,351.7695313,544,431,975,,
10,374596,365.8164063,657,568,1225,,
10,388978,379.8613281,592,500,1092,BAn15m2 (iteration 3),
10,15178,14.82226563,120,75,195,,
10,29564,28.87109375,158,107,265,,
10,43936,42.90625,164,117,281,,
10,58314,56.94726563,118,82,200,,
10,72684,70.98046875,138,87,225,,
10,87056,85.015625,138,87,225,,
10,101434,99.05664063,126,83,209,,
10,115818,113.1035156,141,89,230,,
10,130198,127.1464844,138,87,225,,
10,144582,141.1933594,142,86,228,,
10,158952,155.2265625,131,79,210,,
10,173322,169.2597656,809,755,1564,,
10,187706,183.3066406,145,89,234,,
10,202080,197.34375,147,86,233,,
10,216466,211.3925781,138,76,214,,
10,230848,225.4375,172,80,252,,
10,245236,239.4882813,180,99,279,,
10,259614,253.5292969,152,87,239,,
10,273994,267.5722656,181,86,267,,
10,288368,281.609375,155,81,236,,
10,302734,295.6386719,185,114,299,,
10,317122,309.6894531,1740,1649,3389,,
10,331488,323.71875,256,167,423,,
10,345864,337.7578125,433,326,759,,
10,360226,351.7832031,500,398,898,,
10,374596,365.8164063,466,376,842,,
10,388968,379.8515625,449,352,801,BAn15m2 (iteration 4),
10,15160,14.8046875,126,82,208,,
10,29552,28.859375,115,74,189,,
10,43934,42.90429688,129,81,210,,
10,58302,56.93554688,190,88,278,,
10,72680,70.9765625,123,82,205,,
10,87056,85.015625,129,67,196,,
10,101428,99.05078125,116,68,184,,
10,115810,113.0957031,135,89,224,,
10,130196,127.1445313,124,77,201,,
10,144566,141.1777344,141,75,216,,
10,158938,155.2128906,155,92,247,,
10,173324,169.2617188,610,536,1146,,
10,187690,183.2910156,130,79,209,,
10,202080,197.34375,805,737,1542,,
10,216454,211.3808594,138,81,219,,
10,230830,225.4199219,152,89,241,,
10,245208,239.4609375,212,142,354,,
10,259578,253.4941406,329,249,578,,
10,273940,267.5195313,148,88,236,,
10,288312,281.5546875,165,96,261,,
10,302690,295.5957031,173,83,256,,
10,317072,309.640625,639,562,1201,,
10,331462,323.6933594,1020,933,1953,,
10,345840,337.734375,672,595,1267,,
10,360210,351.7675781,461,384,845,,
10,374576,365.796875,571,465,1036,,
10,388940,379.8242188,437,352,789,BAn15m2 (iteration 5),
10,15172,14.81640625,122,70,192,,
10,29554,28.86132813,131,80,211,,
10,43932,42.90234375,115,72,187,,
10,58318,56.95117188,123,76,199,,
10,72702,70.99804688,131,85,216,,
10,87780,85.72265625,356,97,453,,
10,102152,99.7578125,142,88,230,,
10,116532,113.8007813,131,84,215,,
10,130904,127.8359375,131,81,212,,
10,145288,141.8828125,138,96,234,,
10,159672,155.9296875,134,87,221,,
10,174048,169.96875,137,69,206,,
10,188426,184.0097656,181,108,289,,
10,202804,198.0507813,147,81,228,,
10,217156,212.0664063,220,164,384,,
10,231542,226.1152344,176,104,280,,
10,245924,240.1601563,269,75,344,,
10,260312,254.2109375,201,130,331,,
10,274688,268.25,768,666,1434,,
10,289058,282.2832031,144,83,227,,
10,303450,296.3378906,167,74,241,,
10,317832,310.3828125,715,645,1360,,
10,332216,324.4296875,969,820,1789,,
10,346594,338.4707031,670,602,1272,,
10,360980,352.5195313,421,349,770,,
10,375350,366.5527344,391,231,622,,
10,389746,380.6113281,684,585,1269,,
10,404124,394.6523438,811,712,1523,,
10,418500,408.6914063,532,443,975,,
10,432884,422.7382813,555,482,1037,,
10,447268,436.7851563,653,568,1221,,
10,461636,450.8164063,672,588,1260,,
10,476012,464.8554688,433,354,787,,
10,490406,478.9121094,708,600,1308,,
10,504796,492.9648438,596,495,1091,,
10,519168,507,636,506,1142,,
10,533536,521.03125,588,491,1079,,
10,547930,535.0878906,566,464,1030,,
10,562330,549.1503906,524,432,956,BAn15m3 (iteration 1),
10,15162,14.80664063,102,67,169,,
10,29530,28.83789063,131,90,221,,
10,43904,42.875,119,82,201,,
10,58258,56.89257813,147,108,255,,
10,72622,70.91992188,131,88,219,,
10,87712,85.65625,153,102,255,,
10,102086,99.69335938,142,105,247,,
10,116446,113.7167969,201,126,327,,
10,130800,127.734375,175,107,282,,
10,145188,141.7851563,623,565,1188,,
10,159564,155.8242188,173,89,262,,
10,173936,169.859375,144,84,228,,
10,188304,183.890625,430,367,797,,
10,202694,197.9433594,136,80,216,,
10,217064,211.9765625,144,88,232,,
10,231432,226.0078125,920,863,1783,,
10,245804,240.0429688,157,104,261,,
10,260192,254.09375,134,79,213,,
10,274574,268.1386719,142,81,223,,
10,288946,282.1738281,632,569,1201,,
10,303334,296.2246094,151,90,241,,
10,317712,310.265625,1040,975,2015,,
10,332094,324.3105469,527,447,974,,
10,346462,338.3417969,716,649,1365,,
10,360848,352.390625,556,486,1042,,
10,375226,366.4316406,528,443,971,,
10,389600,380.46875,590,512,1102,,
10,403982,394.5136719,951,875,1826,,
10,418362,408.5566406,418,329,747,,
10,432734,422.5917969,482,405,887,,
10,447120,436.640625,755,675,1430,,
10,461506,450.6894531,644,570,1214,,
10,475866,464.7128906,652,566,1218,,
10,490228,478.7382813,589,386,975,,
10,504600,492.7734375,567,484,1051,,
10,518982,506.8183594,535,453,988,,
10,533362,520.8613281,648,450,1098,,
10,547742,534.9042969,600,510,1110,,
10,562120,548.9453125,634,546,1180,BAn15m3 (iteration 2),
10,15174,14.81835938,124,69,193,,
10,29554,28.86132813,116,74,190,,
10,43936,42.90625,134,93,227,,
10,58332,56.96484375,112,81,193,,
10,72706,71.00195313,146,117,263,,
10,87782,85.72460938,127,82,209,,
10,102170,99.77539063,140,92,232,,
10,116536,113.8046875,134,90,224,,
10,130922,127.8535156,123,66,189,,
10,145308,141.9023438,125,76,201,,
10,159688,155.9453125,137,82,219,,
10,174066,169.9863281,164,100,264,,
10,188438,184.0214844,140,87,227,,
10,202810,198.0566406,319,267,586,,
10,217204,212.1132813,187,136,323,,
10,231578,226.1503906,139,84,223,,
10,245952,240.1875,163,105,268,,
10,260312,254.2109375,180,108,288,,
10,274702,268.2636719,1133,1060,2193,,
10,289072,282.296875,155,91,246,,
10,303464,296.3515625,147,86,233,,
10,317838,310.3886719,1967,1904,3871,,
10,332212,324.4257813,503,436,939,,
10,346580,338.4570313,620,544,1164,,
10,360960,352.5,846,766,1612,,
10,375316,366.5195313,579,484,1063,,
10,389692,380.5585938,675,588,1263,,
10,404070,394.5996094,289,189,478,,
10,418462,408.6542969,423,303,726,,
10,432850,422.7050781,729,615,1344,,
10,447240,436.7578125,941,833,1774,,
10,461626,450.8066406,780,643,1423,,
10,476010,464.8535156,836,722,1558,,
10,490384,478.890625,1070,1001,2071,,
10,504768,492.9375,293,206,499,,
10,519140,506.9726563,486,375,861,,
10,533538,521.0332031,612,529,1141,,
10,547904,535.0625,745,643,1388,,
10,562280,549.1015625,582,452,1034,BAn15m3 (iteration 3),
10,15160,14.8046875,110,71,181,,
10,29534,28.84179688,132,85,217,,
10,43910,42.88085938,123,81,204,,
10,58280,56.9140625,125,94,219,,
10,72654,70.95117188,128,96,224,,
10,87722,85.66601563,147,97,244,,
10,102102,99.70898438,203,142,345,,
10,116464,113.734375,224,143,367,,
10,130848,127.78125,150,91,241,,
10,145246,141.8417969,133,63,196,,
10,159628,155.8867188,140,77,217,,
10,174004,169.9257813,157,97,254,,
10,188380,183.9648438,255,196,451,,
10,202764,198.0117188,1035,967,2002,,
10,217140,212.0507813,165,109,274,,
10,231508,226.0820313,157,89,246,,
10,245882,240.1191406,159,94,253,,
10,260268,254.1679688,173,89,262,,
10,274638,268.2011719,157,96,253,,
10,289026,282.2519531,498,433,931,,
10,303394,296.2832031,179,114,293,,
10,317782,310.3339844,965,867,1832,,
10,332162,324.3769531,1184,1095,2279,,
10,346542,338.4199219,328,246,574,,
10,360922,352.4628906,793,645,1438,,
10,375300,366.5039063,647,537,1184,,
10,389684,380.5507813,575,470,1045,,
10,404070,394.5996094,801,729,1530,,
10,418450,408.6425781,375,298,673,,
10,432824,422.6796875,611,538,1149,,
10,447198,436.7167969,691,594,1285,,
10,461572,450.7539063,646,562,1208,,
10,475948,464.7929688,744,632,1376,,
10,490322,478.8300781,554,433,987,,
10,504692,492.8632813,738,636,1374,,
10,519060,506.8945313,651,569,1220,,
10,533420,520.9179688,1150,1053,2203,,
10,547796,534.9570313,327,219,546,,
10,562178,549.0019531,468,364,832,BAn15m3 (iteration 4),
10,15170,14.81445313,137,83,220,,
10,29556,28.86328125,133,79,212,,
10,43924,42.89453125,168,114,282,,
10,58298,56.93164063,160,117,277,,
10,72668,70.96484375,169,106,275,,
10,87738,85.68164063,139,94,233,,
10,102120,99.7265625,400,348,748,,
10,116508,113.7773438,134,86,220,,
10,130880,127.8125,150,102,252,,
10,145254,141.8496094,128,72,200,,
10,159626,155.8847656,127,69,196,,
10,173994,169.9160156,168,96,264,,
10,188372,183.9570313,173,94,267,,
10,202746,197.9941406,143,84,227,,
10,217128,212.0390625,156,82,238,,
10,231502,226.0761719,169,91,260,,
10,245874,240.1113281,1364,1282,2646,,
10,260260,254.1601563,177,95,272,,
10,274640,268.203125,171,90,261,,
10,289008,282.234375,170,90,260,,
10,303370,296.2597656,668,596,1264,,
10,317742,310.2949219,917,837,1754,,
10,332126,324.3417969,842,779,1621,,
10,346500,338.3789063,557,495,1052,,
10,360886,352.4277344,486,370,856,,
10,375250,366.4550781,213,115,328,,
10,389610,380.4785156,453,384,837,,
10,403992,394.5234375,377,306,683,,
10,418366,408.5605469,564,460,1024,,
10,432742,422.5996094,1393,1304,2697,,
10,447118,436.6386719,587,510,1097,,
10,461480,450.6640625,709,628,1337,,
10,475854,464.7011719,705,608,1313,,
10,490224,478.734375,486,401,887,,
10,504598,492.7714844,729,647,1376,,
10,518978,506.8144531,766,675,1441,,
10,533364,520.8632813,603,493,1096,,
10,547754,534.9160156,675,574,1249,,
10,562120,548.9453125,785,693,1478,BAn15m3 (iteration 5),
10,15166,14.81054688,105,69,174,,
10,29554,28.86132813,106,66,172,,
10,43934,42.90429688,116,74,190,,
10,58302,56.93554688,132,87,219,,
10,72690,70.98632813,146,97,243,,
10,87084,85.04296875,166,106,272,,
10,101480,99.1015625,161,102,263,,
10,115848,113.1328125,197,119,316,,
10,130208,127.15625,142,92,234,,
10,145276,141.8710938,151,100,251,,
10,160350,156.5917969,140,89,229,,
10,175432,171.3203125,148,90,238,,
10,190524,186.0585938,696,604,1300,,
10,205596,200.7773438,163,100,263,,
10,220674,215.5019531,426,353,779,,
10,235056,229.546875,145,83,228,,
10,249430,243.5839844,153,83,236,,
10,263812,257.6289063,600,524,1124,,
10,278184,271.6640625,189,98,287,,
10,292558,285.7011719,200,119,319,,
10,306926,299.7324219,193,92,285,,
10,321314,313.7832031,408,335,743,,
10,335690,327.8222656,784,704,1488,,
10,350056,341.8515625,560,483,1043,,
10,364418,355.8769531,722,653,1375,,
10,378794,369.9160156,1279,1165,2444,,
10,393160,383.9453125,390,296,686,,
10,407546,397.9941406,551,467,1018,,
10,421938,412.0488281,696,602,1298,,
10,436336,426.109375,483,405,888,,
10,450708,440.1445313,703,620,1323,,
10,465082,454.1816406,710,607,1317,,
10,479458,468.2207031,800,715,1515,,
10,493830,482.2558594,561,480,1041,,
10,508230,496.3183594,734,648,1382,,
10,522608,510.359375,640,556,1196,,
10,536976,524.390625,878,779,1657,,
10,551346,538.4238281,703,613,1316,,
10,565728,552.46875,549,449,998,,
10,580110,566.5136719,761,655,1416,,
10,594486,580.5527344,782,651,1433,,
10,608872,594.6015625,747,636,1383,,
10,623240,608.6328125,818,716,1534,,
10,637618,622.6738281,751,653,1404,,
10,652000,636.71875,1712,1599,3311,,
10,666368,650.75,1497,1382,2879,,
10,680740,664.7851563,1280,1167,2447,,
10,695128,678.8359375,1257,1156,2413,,
10,709512,692.8828125,1095,989,2084,,
10,723882,706.9160156,1545,1376,2921,,
10,738264,720.9609375,1051,915,1966,,
10,752638,734.9980469,1519,1331,2850,,
10,767004,749.0273438,1307,1168,2475,,
10,781394,763.0800781,1425,1310,2735,,
10,795762,777.1113281,1347,1231,2578,,
10,810142,791.1542969,976,800,1776,,
10,824520,805.1953125,1179,1064,2243,,
10,838908,819.2460938,1457,1279,2736,,
10,853288,833.2890625,1263,1075,2338,,
10,867670,847.3339844,1266,1150,2416,BAn15m5 (iteration 1),
10,15182,14.82617188,127,79,206,,
10,29574,28.88085938,132,78,210,,
10,43968,42.9375,172,95,267,,
10,58350,56.98242188,124,85,209,,
10,72722,71.01757813,124,82,206,,
10,87104,85.0625,154,102,256,,
10,101492,99.11328125,158,105,263,,
10,115862,113.1464844,129,95,224,,
10,130254,127.2011719,127,82,209,,
10,145326,141.9199219,147,97,244,,
10,160400,156.640625,2319,2268,4587,,
10,175458,171.3457031,161,100,261,,
10,190544,186.078125,147,73,220,,
10,205622,200.8027344,188,126,314,,
10,220694,215.5214844,458,388,846,,
10,235096,229.5859375,605,539,1144,,
10,249488,243.640625,132,74,206,,
10,263866,257.6816406,158,93,251,,
10,278234,271.7128906,147,89,236,,
10,292618,285.7597656,176,91,267,,
10,307002,299.8066406,184,98,282,,
10,321390,313.8574219,168,99,267,,
10,335770,327.9003906,1265,1200,2465,,
10,350142,341.9355469,529,465,994,,
10,364530,355.9863281,793,731,1524,,
10,378914,370.0332031,759,683,1442,,
10,393284,384.0664063,667,583,1250,,
10,407676,398.1210938,288,217,505,,
10,422050,412.1582031,732,654,1386,,
10,436444,426.2148438,786,710,1496,,
10,450822,440.2558594,665,568,1233,,
10,465202,454.2988281,356,282,638,,
10,479586,468.3457031,904,794,1698,,
10,493950,482.3730469,918,821,1739,,
10,508314,496.4003906,629,550,1179,,
10,522688,510.4375,764,677,1441,,
10,537062,524.4746094,1157,1064,2221,,
10,551450,538.5253906,401,287,688,,
10,565832,552.5703125,660,572,1232,,
10,580208,566.609375,706,605,1311,,
10,594568,580.6328125,893,743,1636,,
10,608956,594.6835938,782,697,1479,,
10,623334,608.7246094,854,757,1611,,
10,637718,622.7714844,703,598,1301,,
10,652098,636.8144531,1886,1749,3635,,
10,666482,650.8613281,1416,1269,2685,,
10,680858,664.9003906,1234,1139,2373,,
10,695228,678.9335938,1287,1188,2475,,
10,709624,692.9921875,968,858,1826,,
10,723992,707.0234375,1349,1235,2584,,
10,738368,721.0625,1468,1361,2829,,
10,752742,735.0996094,1076,970,2046,,
10,767122,749.1425781,1537,1395,2932,,
10,781504,763.1875,1090,972,2062,,
10,795892,777.2382813,1322,1203,2525,,
10,810276,791.2851563,1311,1181,2492,,
10,824654,805.3261719,1197,1058,2255,,
10,839046,819.3808594,1347,1227,2574,,
10,853422,833.4199219,990,874,1864,,
10,867814,847.4746094,1480,1366,2846,BAn15m5 (iteration 2),
10,15192,14.8359375,123,90,213,,
10,29568,28.875,144,83,227,,
10,43954,42.92382813,160,107,267,,
10,58328,56.9609375,108,73,181,,
10,72706,71.00195313,117,75,192,,
10,87084,85.04296875,136,80,216,,
10,101450,99.07226563,121,79,200,,
10,115822,113.1074219,134,89,223,,
10,130204,127.1523438,132,81,213,,
10,145288,141.8828125,147,98,245,,
10,160376,156.6171875,132,79,211,,
10,175452,171.3398438,407,348,755,,
10,190538,186.0722656,937,885,1822,,
10,205634,200.8144531,230,181,411,,
10,220712,215.5390625,560,510,1070,,
10,235086,229.5761719,205,129,334,,
10,249468,243.6210938,147,74,221,,
10,263838,257.6542969,155,97,252,,
10,278214,271.6933594,406,343,749,,
10,292586,285.7285156,146,87,233,,
10,306970,299.7753906,162,97,259,,
10,321352,313.8203125,1145,1082,2227,,
10,335734,327.8652344,763,670,1433,,
10,350104,341.8984375,751,677,1428,,
10,364480,355.9375,552,477,1029,,
10,378862,369.9824219,785,715,1500,,
10,393224,384.0078125,719,623,1342,,
10,407600,398.046875,796,720,1516,,
10,421960,412.0703125,746,676,1422,,
10,436348,426.1210938,479,400,879,,
10,450720,440.15625,1163,1102,2265,,
10,465100,454.1992188,693,608,1301,,
10,479476,468.2382813,870,752,1622,,
10,493852,482.2773438,840,724,1564,,
10,508216,496.3046875,548,431,979,,
10,522586,510.3378906,807,716,1523,,
10,536952,524.3671875,723,631,1354,,
10,551336,538.4140625,895,765,1660,,
10,565720,552.4609375,645,524,1169,,
10,580104,566.5078125,742,582,1324,,
10,594478,580.5449219,1439,1329,2768,,
10,608856,594.5859375,280,178,458,,
10,623228,608.6210938,701,590,1291,,
10,637618,622.6738281,934,823,1757,,
10,651994,636.7128906,1807,1715,3522,,
10,666374,650.7558594,1251,1151,2402,,
10,680754,664.7988281,1465,1344,2809,,
10,695130,678.8378906,1264,1157,2421,,
10,709512,692.8828125,1124,1020,2144,,
10,723886,706.9199219,1563,1459,3022,,
10,738264,720.9609375,1114,1007,2121,,
10,752640,735,1141,1034,2175,,
10,767010,749.0332031,1686,1493,3179,,
10,781380,763.0664063,1437,1242,2679,,
10,795756,777.1054688,1611,1488,3099,,
10,810140,791.1523438,1196,1088,2284,,
10,824504,805.1796875,1239,1055,2294,,
10,838864,819.203125,1231,1007,2238,,
10,853234,833.2363281,952,822,1774,,
10,867608,847.2734375,1242,1082,2324,BAn15m5 (iteration 3),
10,15174,14.81835938,124,74,198,,
10,29544,28.8515625,147,100,247,,
10,43930,42.90039063,142,77,219,,
10,58296,56.9296875,115,77,192,,
10,72692,70.98828125,126,83,209,,
10,87072,85.03125,129,98,227,,
10,101458,99.08007813,119,90,209,,
10,115838,113.1230469,127,100,227,,
10,130234,127.1816406,115,85,200,,
10,145298,141.8925781,138,91,229,,
10,160374,156.6152344,2601,2544,5145,,
10,175442,171.3300781,150,98,248,,
10,190524,186.0585938,136,82,218,,
10,205610,200.7910156,277,211,488,,
10,220682,215.5097656,459,401,860,,
10,235068,229.5585938,537,487,1024,,
10,249448,243.6015625,138,85,223,,
10,263824,257.640625,135,75,210,,
10,278200,271.6796875,144,87,231,,
10,292578,285.7207031,206,135,341,,
10,306954,299.7597656,158,98,256,,
10,321328,313.796875,187,95,282,,
10,335712,327.84375,1149,1090,2239,,
10,350086,341.8808594,546,480,1026,,
10,364470,355.9277344,842,773,1615,,
10,378838,369.9589844,418,338,756,,
10,393220,384.0039063,682,587,1269,,
10,407594,398.0410156,743,660,1403,,
10,421958,412.0683594,849,774,1623,,
10,436348,426.1210938,563,494,1057,,
10,450730,440.1660156,1175,1069,2244,,
10,465106,454.2050781,1093,1006,2099,,
10,479468,468.2304688,572,495,1067,,
10,493834,482.2597656,859,764,1623,,
10,508200,496.2890625,504,423,927,,
10,522574,510.3261719,843,754,1597,,
10,536930,524.3457031,801,714,1515,,
10,551316,538.3945313,811,721,1532,,
10,565678,552.4199219,563,460,1023,,
10,580056,566.4609375,911,811,1722,,
10,594450,580.5175781,693,589,1282,,
10,608832,594.5625,1489,1394,2883,,
10,623200,608.59375,430,345,775,,
10,637576,622.6328125,714,627,1341,,
10,651942,636.6621094,1740,1643,3383,,
10,666328,650.7109375,1423,1319,2742,,
10,680712,664.7578125,1249,1141,2390,,
10,695074,678.7832031,1220,1127,2347,,
10,709442,692.8144531,1226,1127,2353,,
10,723810,706.8457031,1419,1304,2723,,
10,738196,720.8945313,1168,1058,2226,,
10,752562,734.9238281,1618,1510,3128,,
10,766940,748.9648438,1431,1313,2744,,
10,781322,763.0097656,1531,1418,2949,,
10,795702,777.0527344,1244,1126,2370,,
10,810070,791.0839844,1415,1292,2707,,
10,824446,805.1230469,1216,1090,2306,,
10,838818,819.1582031,1178,1069,2247,,
10,853194,833.1972656,1193,1068,2261,,
10,867570,847.2363281,1046,931,1977,BAn15m5 (iteration 4),
10,15180,14.82421875,100,66,166,,
10,29558,28.86523438,137,78,215,,
10,43934,42.90429688,127,77,204,,
10,58312,56.9453125,107,70,177,,
10,72688,70.984375,130,88,218,,
10,87054,85.01367188,129,98,227,,
10,101432,99.0546875,131,95,226,,
10,115804,113.0898438,173,144,317,,
10,130172,127.1210938,118,75,193,,
10,145250,141.8457031,130,70,200,,
10,160330,156.5722656,2619,2569,5188,,
10,175408,171.296875,139,88,227,,
10,190490,186.0253906,139,86,225,,
10,205564,200.7460938,380,330,710,,
10,220644,215.4726563,629,565,1194,,
10,235032,229.5234375,150,84,234,,
10,249406,243.5605469,397,345,742,,
10,263776,257.59375,147,90,237,,
10,278168,271.6484375,138,79,217,,
10,292540,285.6835938,146,83,229,,
10,306908,299.7148438,164,84,248,,
10,321268,313.7382813,347,270,617,,
10,335650,327.7832031,815,737,1552,,
10,350038,341.8339844,631,551,1182,,
10,364408,355.8671875,755,689,1444,,
10,378792,369.9140625,656,578,1234,,
10,393164,383.9492188,1012,939,1951,,
10,407556,398.0039063,764,693,1457,,
10,421936,412.046875,533,460,993,,
10,436308,426.0820313,785,695,1480,,
10,450690,440.1269531,491,420,911,,
10,465076,454.1757813,1028,952,1980,,
10,479448,468.2109375,820,726,1546,,
10,493822,482.2480469,648,548,1196,,
10,508196,496.2851563,682,603,1285,,
10,522562,510.3144531,659,571,1230,,
10,536944,524.359375,1180,1076,2256,,
10,551318,538.3964844,833,750,1583,,
10,565702,552.4433594,585,494,1079,,
10,580064,566.46875,821,721,1542,,
10,594430,580.4980469,826,738,1564,,
10,608792,594.5234375,846,742,1588,,
10,623178,608.5722656,920,829,1749,,
10,637548,622.6054688,828,725,1553,,
10,651920,636.640625,1786,1673,3459,,
10,666282,650.6660156,1342,1243,2585,,
10,680662,664.7089844,1281,1176,2457,,
10,695022,678.7324219,1438,1334,2772,,
10,709416,692.7890625,1236,1137,2373,,
10,723778,706.8144531,1284,1179,2463,,
10,738140,720.8398438,1431,1308,2739,,
10,752506,734.8691406,1433,1333,2766,,
10,766882,748.9082031,1170,1069,2239,,
10,781262,762.9511719,1389,1278,2667,,
10,795630,776.9824219,1604,1500,3104,,
10,810006,791.0214844,1219,1105,2324,,
10,824378,805.0566406,1180,1068,2248,,
10,838744,819.0859375,1312,1193,2505,,
10,853126,833.1308594,1286,1152,2438,,
10,867506,847.1738281,1294,1066,2360,BAn15m5 (iteration 5),
10,15188,14.83203125,125,77,202,,
10,29552,28.859375,126,76,202,,
10,43920,42.890625,184,141,325,,
10,58300,56.93359375,119,78,197,,
10,72684,70.98046875,118,75,193,,
10,87052,85.01171875,121,75,196,,
10,101416,99.0390625,126,85,211,,
10,115796,113.0820313,140,110,250,,
10,130182,127.1308594,125,93,218,,
10,144554,141.1660156,128,83,211,,
10,158924,155.1992188,131,82,213,,
10,173304,169.2421875,144,86,230,,
10,187694,183.2949219,1602,1556,3158,,
10,202774,198.0214844,492,436,928,,
10,217862,212.7558594,726,677,1403,,
10,232938,227.4785156,136,85,221,,
10,248010,242.1972656,146,87,233,,
10,263076,256.9101563,171,115,286,,
10,278158,271.6386719,597,515,1112,,
10,293242,286.3691406,771,708,1479,,
10,308338,301.1113281,480,412,892,,
10,323424,315.84375,516,433,949,,
10,338490,330.5566406,553,484,1037,,
10,353570,345.2832031,937,839,1776,,
10,368644,360.0039063,784,716,1500,,
10,383718,374.7246094,939,853,1792,,
10,398800,389.453125,323,247,570,,
10,413874,404.1738281,1326,1263,2589,,
10,428248,418.2109375,243,171,414,,
10,442632,432.2578125,575,498,1073,,
10,457006,446.2949219,540,450,990,,
10,471370,460.3222656,695,601,1296,,
10,485742,474.3574219,485,411,896,,
10,500126,488.4042969,713,643,1356,,
10,514502,502.4433594,641,567,1208,,
10,528878,516.4824219,700,611,1311,,
